document_id,neighbor_document_id,neighbor_rank,cosine_distance,source_case_pack_id,neighbor_case_pack_id,same_case_pack,source_title,neighbor_title
doc_0053,doc_0058,1,0.0301989912986755,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR22, Unresolved UAP Report, Syria, July 2022","DOW-UAP-PR32, Unresolved UAP Report, Syria, October 2024"
doc_0053,doc_0059,2,0.0313258171081543,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR22, Unresolved UAP Report, Syria, July 2022","DOW-UAP-PR33, Unresolved UAP Report, Syria, October 2024"
doc_0053,doc_0057,3,0.0318264365196228,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR22, Unresolved UAP Report, Syria, July 2022","DOW-UAP-PR31, Unresolved UAP Report, Syria, October 2024"
doc_0053,doc_0019,4,0.0458630323410034,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR22, Unresolved UAP Report, Syria, July 2022","DOW-UAP-D19, Mission Report, Syria, February 21, 2023"
doc_0053,doc_0052,5,0.0469671487808227,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR22, Unresolved UAP Report, Syria, July 2022","DOW-UAP-PR21, Unresolved UAP Report, Iraq, May 2022"
doc_0055,doc_0056,1,0.002649962902069,case_pack_0020_Department_of_War_operational_reports_United_Arab_Emirates,case_pack_0020_Department_of_War_operational_reports_United_Arab_Emirates,True,"DOW-UAP-PR26, Unresolved UAP Report, United Arab Emirates, October 2023","DOW-UAP-PR27, Unresolved UAP Report, United Arab Emirates, October 2023"
doc_0055,doc_0022,2,0.041271686553955,case_pack_0020_Department_of_War_operational_reports_United_Arab_Emirates,case_pack_0016_Department_of_War_operational_reports_Gulf_of_Oman_Strait_of,False,"DOW-UAP-PR26, Unresolved UAP Report, United Arab Emirates, October 2023","DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023"
doc_0055,doc_0039,3,0.055268108844757,case_pack_0020_Department_of_War_operational_reports_United_Arab_Emirates,case_pack_0019_Department_of_War_operational_reports_Persian_Gulf,False,"DOW-UAP-PR26, Unresolved UAP Report, United Arab Emirates, October 2023","DOW-UAP-D60, Mission Report, Persian Gulf, August 2020"
doc_0055,doc_0050,4,0.0588487982749938,case_pack_0020_Department_of_War_operational_reports_United_Arab_Emirates,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,"DOW-UAP-PR26, Unresolved UAP Report, United Arab Emirates, October 2023","DOW-UAP-PR19, Unresolved UAP Report, Middle East, May 2022"
doc_0055,doc_0044,5,0.0611813068389892,case_pack_0020_Department_of_War_operational_reports_United_Arab_Emirates,case_pack_0019_Department_of_War_operational_reports_Persian_Gulf,False,"DOW-UAP-PR26, Unresolved UAP Report, United Arab Emirates, October 2023","DOW-UAP-D65, Mission Report, Persian Gulf, July 2020"
doc_0056,doc_0055,1,0.002649962902069,case_pack_0020_Department_of_War_operational_reports_United_Arab_Emirates,case_pack_0020_Department_of_War_operational_reports_United_Arab_Emirates,True,"DOW-UAP-PR27, Unresolved UAP Report, United Arab Emirates, October 2023","DOW-UAP-PR26, Unresolved UAP Report, United Arab Emirates, October 2023"
doc_0056,doc_0022,2,0.040503978729248,case_pack_0020_Department_of_War_operational_reports_United_Arab_Emirates,case_pack_0016_Department_of_War_operational_reports_Gulf_of_Oman_Strait_of,False,"DOW-UAP-PR27, Unresolved UAP Report, United Arab Emirates, October 2023","DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023"
doc_0056,doc_0039,3,0.0563624501228332,case_pack_0020_Department_of_War_operational_reports_United_Arab_Emirates,case_pack_0019_Department_of_War_operational_reports_Persian_Gulf,False,"DOW-UAP-PR27, Unresolved UAP Report, United Arab Emirates, October 2023","DOW-UAP-D60, Mission Report, Persian Gulf, August 2020"
doc_0056,doc_0050,4,0.0569079518318176,case_pack_0020_Department_of_War_operational_reports_United_Arab_Emirates,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,"DOW-UAP-PR27, Unresolved UAP Report, United Arab Emirates, October 2023","DOW-UAP-PR19, Unresolved UAP Report, Middle East, May 2022"
doc_0056,doc_0044,5,0.0608386993408203,case_pack_0020_Department_of_War_operational_reports_United_Arab_Emirates,case_pack_0019_Department_of_War_operational_reports_Persian_Gulf,False,"DOW-UAP-PR27, Unresolved UAP Report, United Arab Emirates, October 2023","DOW-UAP-D65, Mission Report, Persian Gulf, July 2020"
doc_0054,doc_0018,1,0.0297313332557678,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR23, Unresolved UAP Report, Iraq, December 2022","DOW-UAP-D12, Mission Report, Iraq, May 2022"
doc_0054,doc_0052,2,0.0367043018341064,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR23, Unresolved UAP Report, Iraq, December 2022","DOW-UAP-PR21, Unresolved UAP Report, Iraq, May 2022"
doc_0054,doc_0050,3,0.0428442358970642,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR23, Unresolved UAP Report, Iraq, December 2022","DOW-UAP-PR19, Unresolved UAP Report, Middle East, May 2022"
doc_0054,doc_0023,4,0.0464438796043396,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR23, Unresolved UAP Report, Iraq, December 2022","DOW-UAP-D28, Mission Report, Iraq, September 2024"
doc_0054,doc_0020,5,0.0498455762863159,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR23, Unresolved UAP Report, Iraq, December 2022","DOW-UAP-D20, Mission Report, Southern United States, 2020"
doc_0057,doc_0058,1,0.0029257535934448,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR31, Unresolved UAP Report, Syria, October 2024","DOW-UAP-PR32, Unresolved UAP Report, Syria, October 2024"
doc_0057,doc_0059,2,0.0039483308792114,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR31, Unresolved UAP Report, Syria, October 2024","DOW-UAP-PR33, Unresolved UAP Report, Syria, October 2024"
doc_0057,doc_0053,3,0.0318264365196228,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR31, Unresolved UAP Report, Syria, October 2024","DOW-UAP-PR22, Unresolved UAP Report, Syria, July 2022"
doc_0057,doc_0046,4,0.0393413305282592,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR31, Unresolved UAP Report, Syria, October 2024","DOW-UAP-D74, Mission Report, Syria, November 2023"
doc_0057,doc_0019,5,0.0445936918258667,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR31, Unresolved UAP Report, Syria, October 2024","DOW-UAP-D19, Mission Report, Syria, February 21, 2023"
doc_0058,doc_0057,1,0.0029257535934448,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR32, Unresolved UAP Report, Syria, October 2024","DOW-UAP-PR31, Unresolved UAP Report, Syria, October 2024"
doc_0058,doc_0059,2,0.0031028985977172,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR32, Unresolved UAP Report, Syria, October 2024","DOW-UAP-PR33, Unresolved UAP Report, Syria, October 2024"
doc_0058,doc_0053,3,0.0301989912986755,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR32, Unresolved UAP Report, Syria, October 2024","DOW-UAP-PR22, Unresolved UAP Report, Syria, July 2022"
doc_0058,doc_0046,4,0.0398875474929809,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR32, Unresolved UAP Report, Syria, October 2024","DOW-UAP-D74, Mission Report, Syria, November 2023"
doc_0058,doc_0019,5,0.0452492237091064,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR32, Unresolved UAP Report, Syria, October 2024","DOW-UAP-D19, Mission Report, Syria, February 21, 2023"
doc_0059,doc_0058,1,0.0031028985977172,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR33, Unresolved UAP Report, Syria, October 2024","DOW-UAP-PR32, Unresolved UAP Report, Syria, October 2024"
doc_0059,doc_0057,2,0.0039483308792114,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR33, Unresolved UAP Report, Syria, October 2024","DOW-UAP-PR31, Unresolved UAP Report, Syria, October 2024"
doc_0059,doc_0053,3,0.0313258171081543,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR33, Unresolved UAP Report, Syria, October 2024","DOW-UAP-PR22, Unresolved UAP Report, Syria, July 2022"
doc_0059,doc_0046,4,0.0400235056877136,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR33, Unresolved UAP Report, Syria, October 2024","DOW-UAP-D74, Mission Report, Syria, November 2023"
doc_0059,doc_0019,5,0.0446594357490539,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-PR33, Unresolved UAP Report, Syria, October 2024","DOW-UAP-D19, Mission Report, Syria, February 21, 2023"
doc_0060,doc_0061,1,0.0088803172111511,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,True,"DOW-UAP-PR34, Unresolved UAP Report, Greece, October 2023","DOW-UAP-PR35, Unresolved UAP Report, Greece, October 2023"
doc_0060,doc_0021,2,0.0366367101669311,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,True,"DOW-UAP-PR34, Unresolved UAP Report, Greece, October 2023","DOW-UAP-D25, Mission Report, Greece, January 2024"
doc_0060,doc_0059,3,0.0723412632942199,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,"DOW-UAP-PR34, Unresolved UAP Report, Greece, October 2023","DOW-UAP-PR33, Unresolved UAP Report, Syria, October 2024"
doc_0060,doc_0058,4,0.0723432898521423,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,"DOW-UAP-PR34, Unresolved UAP Report, Greece, October 2023","DOW-UAP-PR32, Unresolved UAP Report, Syria, October 2024"
doc_0060,doc_0056,5,0.0733122825622558,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0020_Department_of_War_operational_reports_United_Arab_Emirates,False,"DOW-UAP-PR34, Unresolved UAP Report, Greece, October 2023","DOW-UAP-PR27, Unresolved UAP Report, United Arab Emirates, October 2023"
doc_0061,doc_0060,1,0.0088803172111511,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,True,"DOW-UAP-PR35, Unresolved UAP Report, Greece, October 2023","DOW-UAP-PR34, Unresolved UAP Report, Greece, October 2023"
doc_0061,doc_0021,2,0.0371637344360351,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,True,"DOW-UAP-PR35, Unresolved UAP Report, Greece, October 2023","DOW-UAP-D25, Mission Report, Greece, January 2024"
doc_0061,doc_0059,3,0.0715906620025634,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,"DOW-UAP-PR35, Unresolved UAP Report, Greece, October 2023","DOW-UAP-PR33, Unresolved UAP Report, Syria, October 2024"
doc_0061,doc_0058,4,0.0716992616653442,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,False,"DOW-UAP-PR35, Unresolved UAP Report, Greece, October 2023","DOW-UAP-PR32, Unresolved UAP Report, Syria, October 2024"
doc_0061,doc_0056,5,0.0718891620635986,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,case_pack_0020_Department_of_War_operational_reports_United_Arab_Emirates,False,"DOW-UAP-PR35, Unresolved UAP Report, Greece, October 2023","DOW-UAP-PR27, Unresolved UAP Report, United Arab Emirates, October 2023"
doc_0063,doc_0008,1,0.1179525256156921,case_pack_0013_Department_of_War_Western_United_States_2023_case_candidate,case_pack_0003_Department_of_State_United_States_Late_2025_case_candidate,False,Western US Event,USPER Statement about UAP Sighting
doc_0063,doc_0022,2,0.1307775974273681,case_pack_0013_Department_of_War_Western_United_States_2023_case_candidate,case_pack_0016_Department_of_War_operational_reports_Gulf_of_Oman_Strait_of,False,Western US Event,"DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023"
doc_0063,doc_0042,3,0.1344835758209228,case_pack_0013_Department_of_War_Western_United_States_2023_case_candidate,case_pack_0016_Department_of_War_operational_reports_Gulf_of_Oman_Strait_of,False,Western US Event,"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020"
doc_0063,doc_0032,4,0.1354000568389892,case_pack_0013_Department_of_War_Western_United_States_2023_case_candidate,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,False,Western US Event,"DOW-UAP-D52, Email Correspondance, NA, August 2024"
doc_0063,doc_0044,5,0.1356591582298278,case_pack_0013_Department_of_War_Western_United_States_2023_case_candidate,case_pack_0019_Department_of_War_operational_reports_Persian_Gulf,False,Western US Event,"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020"
doc_0062,doc_0035,1,0.0629855394363403,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,False,"DOW-UAP-PR36, Unresolved UAP Report, Middle East, May 2020","DOW-UAP-D56, Range Fouler Debrief, Arabian Sea, August 2020"
doc_0062,doc_0037,2,0.0650252103805542,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0021_Department_of_War_operational_reports_other_unspecified_regi,False,"DOW-UAP-PR36, Unresolved UAP Report, Middle East, May 2020","DOW-UAP-D58, Range Fouler Debrief, NA, October 2020"
doc_0062,doc_0036,3,0.0706533193588256,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0015_Department_of_War_operational_reports_Gulf_of_Aden_Djibouti,False,"DOW-UAP-PR36, Unresolved UAP Report, Middle East, May 2020","DOW-UAP-D57, Range Fouler Reporting Form, Gulf of Aden, September 2020"
doc_0062,doc_0026,4,0.0718896389007568,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0015_Department_of_War_operational_reports_Gulf_of_Aden_Djibouti,False,"DOW-UAP-PR36, Unresolved UAP Report, Middle East, May 2020","DOW-UAP-D44, Range Fouler Reporting Form, Gulf of Aden, October 2020"
doc_0062,doc_0025,5,0.0753637552261352,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,False,"DOW-UAP-PR36, Unresolved UAP Report, Middle East, May 2020","DOW-UAP-D42, Range Fouler Debrief, Japan, 2023"
doc_0064,doc_0065,1,0.0304405093193054,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-D10, Mission Report, Middle East, May 2022","DOW-UAP-D14, Mission Report, Iraq, May 2022"
doc_0064,doc_0069,2,0.045284628868103,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-D10, Mission Report, Middle East, May 2022","DOW-UAP-D32, Mission Report, Syria, October 2024"
doc_0064,doc_0067,3,0.0496172904968261,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,True,"DOW-UAP-D10, Mission Report, Middle East, May 2022","DOW-UAP-D18, Mission Report, Iraq, December 2022"
doc_0064,doc_0077,4,0.0513312816619873,case_pack_0018_Department_of_War_operational_reports_Middle_East_Iraq_Syria,case_pack_0014_Department_of_War_operational_reports_Arabian_Gulf,False,"DOW-UAP-D10, Mission Report, Middle East, May 2022","DOW-UAP-PR39, Unresolved UAP Report, Middle East, 2020"
